locus	n.pairs	n.both.miss	n.b1.miss	n.b2.miss	n.both.genod	n.matched	n.mismatch.hom2hom	n.mismatch.het2hom	n.mismatch.hom2het
6516	50	50	0	0	0	0	0	0	0
6517	50	1	0	0	49	48	0	0	1
6520	50	5	0	0	45	44	0	0	1
6521	50	4	0	2	44	43	0	0	1
6523	50	3	0	47	0	0	0	0	0
6529	50	50	0	0	0	0	0	0	0
6530	50	1	0	2	47	46	0	0	1
6535	50	4	0	1	45	44	0	0	1
6537	50	49	0	0	1	1	0	0	0
654	50	1	0	1	48	47	0	0	1
6542	50	19	0	6	25	25	0	0	0
6545	50	2	0	1	47	47	0	0	0
6548	50	50	0	0	0	0	0	0	0
6552	50	10	0	4	36	34	0	0	2
6553	50	11	39	0	0	0	0	0	0
6557	50	2	0	0	48	22	0	26	0
656	50	2	0	48	0	0	0	0	0
6561	50	1	0	1	48	0	48	0	0
6562	50	0	0	0	50	49	0	0	1
6567	50	0	0	1	49	49	0	0	0
6570	50	0	0	2	48	48	0	0	0
6575	50	1	0	0	49	48	0	0	1
6576	50	50	0	0	0	0	0	0	0
6581	50	1	0	1	48	47	0	0	1
6584	50	6	0	5	39	37	0	0	2
66	50	4	46	0	0	0	0	0	0
6600	50	50	0	0	0	0	0	0	0
6603	50	0	1	0	49	0	29	20	0
6610	50	4	0	1	45	43	0	0	2
6612	50	50	0	0	0	0	0	0	0
6614	50	11	0	3	36	33	0	0	3
6616	50	12	0	12	26	25	0	0	1
6622	50	5	0	1	44	42	0	0	2
6626	50	4	0	4	42	42	0	0	0
6627	50	50	0	0	0	0	0	0	0
6629	50	4	0	2	44	40	0	4	0
6632	50	18	9	2	21	14	0	7	0
6633	50	2	0	3	45	45	0	0	0
6636	50	50	0	0	0	0	0	0	0
6641	50	4	0	1	45	44	0	0	1
6642	50	50	0	0	0	0	0	0	0
6649	50	5	0	45	0	0	0	0	0
6651	50	2	0	3	45	45	0	0	0
6652	50	6	0	2	42	42	0	0	0
666	50	5	0	45	0	0	0	0	0
6666	50	1	0	1	48	48	0	0	0
668	50	0	0	0	50	42	0	7	1
6681	50	0	0	50	0	0	0	0	0
6684	50	1	0	0	49	48	0	0	1
6687	50	7	0	1	42	42	0	0	0
6688	50	0	0	1	49	47	0	0	2
669	50	50	0	0	0	0	0	0	0
6692	50	5	0	3	42	41	0	0	1
6693	50	2	0	0	48	42	0	6	0
6697	50	5	0	3	42	42	0	0	0
670	50	0	0	1	49	49	0	0	0
6700	50	0	0	50	0	0	0	0	0
6702	50	1	0	3	46	45	0	0	1
6704	50	50	0	0	0	0	0	0	0
6707	50	0	0	5	45	43	0	0	2
6715	50	5	1	2	42	42	0	0	0
6718	50	50	0	0	0	0	0	0	0
6729	50	50	0	0	0	0	0	0	0
673	50	2	0	2	46	46	0	0	0
6732	50	8	0	4	38	38	0	0	0
6737	50	3	0	4	43	43	0	0	0
6746	50	0	0	1	49	47	0	0	2
6752	50	6	0	44	0	0	0	0	0
6759	50	50	0	0	0	0	0	0	0
6760	50	5	0	4	41	41	0	0	0
6762	50	1	0	0	49	49	0	0	0
6763	50	4	0	3	43	40	0	0	3
6764	50	10	40	0	0	0	0	0	0
6765	50	50	0	0	0	0	0	0	0
6769	50	0	0	1	49	16	5	28	0
6772	50	10	39	0	1	1	0	0	0
6777	50	5	4	4	37	35	0	2	0
6778	50	50	0	0	0	0	0	0	0
678	50	0	1	1	48	47	0	0	1
6782	50	0	0	2	48	47	0	0	1
6784	50	5	0	3	42	40	0	0	2
6792	50	2	0	1	47	47	0	0	0
6793	50	2	0	1	47	0	42	5	0
6795	50	5	0	5	40	39	0	0	1
68	50	1	49	0	0	0	0	0	0
680	50	2	0	1	47	47	0	0	0
6801	50	2	0	3	45	45	0	0	0
6812	50	8	42	0	0	0	0	0	0
6815	50	2	0	10	38	38	0	0	0
6822	50	2	0	4	44	44	0	0	0
6823	50	1	0	49	0	0	0	0	0
6824	50	14	0	7	29	29	0	0	0
6827	50	1	0	7	42	40	0	0	2
6828	50	2	0	2	46	46	0	0	0
6830	50	50	0	0	0	0	0	0	0
6833	50	4	0	3	43	42	0	0	1
6834	50	10	0	3	37	0	37	0	0
6835	50	5	0	0	45	0	41	4	0
6836	50	49	0	1	0	0	0	0	0
6840	50	50	0	0	0	0	0	0	0
6845	50	2	0	4	44	44	0	0	0
6846	50	0	0	2	48	48	0	0	0
6847	50	4	0	3	43	0	43	0	0
6850	50	2	0	1	47	45	0	0	2
6851	50	50	0	0	0	0	0	0	0
6852	50	1	0	0	49	49	0	0	0
6854	50	5	0	0	45	45	0	0	0
6857	50	7	0	2	41	41	0	0	0
6859	50	3	1	3	43	42	0	1	0
686	50	1	0	3	46	46	0	0	0
6861	50	2	0	48	0	0	0	0	0
687	50	0	0	1	49	49	0	0	0
6871	50	8	0	6	36	36	0	0	0
6872	50	3	46	0	1	0	0	1	0
6874	50	50	0	0	0	0	0	0	0
6875	50	7	22	1	20	2	0	18	0
6879	50	1	0	1	48	48	0	0	0
6884	50	0	0	0	50	49	0	0	1
6886	50	1	0	2	47	45	0	0	2
6887	50	1	0	3	46	45	0	0	1
6896	50	1	0	1	48	48	0	0	0
6898	50	50	0	0	0	0	0	0	0
69	50	9	0	2	39	39	0	0	0
690	50	16	1	3	30	30	0	0	0
6900	50	4	0	1	45	44	0	0	1
6901	50	50	0	0	0	0	0	0	0
6904	50	7	38	0	5	0	0	5	0
6906	50	3	0	4	43	43	0	0	0
6907	50	1	0	1	48	48	0	0	0
6909	50	7	0	1	42	42	0	0	0
691	50	1	0	0	49	49	0	0	0
6916	50	50	0	0	0	0	0	0	0
6917	50	2	0	4	44	44	0	0	0
6920	50	50	0	0	0	0	0	0	0
6922	50	10	0	7	33	33	0	0	0
6923	50	5	0	0	45	43	0	0	2
6924	50	0	0	0	50	50	0	0	0
6925	50	0	0	0	50	50	0	0	0
693	50	4	0	3	43	42	0	0	1
6930	50	1	0	2	47	47	0	0	0
6932	50	1	0	1	48	47	0	0	1
6934	50	1	0	5	44	0	44	0	0
6939	50	0	0	0	50	49	0	0	1
6940	50	3	0	2	45	43	0	0	2
6941	50	3	0	43	4	4	0	0	0
6946	50	4	0	4	42	42	0	0	0
6947	50	50	0	0	0	0	0	0	0
6953	50	6	0	2	42	42	0	0	0
6956	50	50	0	0	0	0	0	0	0
6957	50	50	0	0	0	0	0	0	0
6958	50	12	0	3	35	35	0	0	0
6966	50	0	0	3	47	47	0	0	0
697	50	3	0	4	43	43	0	0	0
6985	50	4	0	5	41	41	0	0	0
6988	50	1	0	2	47	47	0	0	0
700	50	16	0	0	34	32	0	0	2
7002	50	3	0	2	45	43	0	0	2
7003	50	1	0	3	46	45	0	0	1
7009	50	2	0	0	48	48	0	0	0
7010	50	50	0	0	0	0	0	0	0
7015	50	50	0	0	0	0	0	0	0
7017	50	0	0	2	48	48	0	0	0
702	50	0	0	1	49	49	0	0	0
7022	50	1	0	5	44	43	0	0	1
7024	50	4	0	4	42	37	0	5	0
7038	50	9	0	2	39	39	0	0	0
7039	50	0	0	2	48	48	0	0	0
705	50	3	0	3	44	44	0	0	0
7051	50	5	1	0	44	44	0	0	0
7055	50	0	0	0	50	46	0	0	4
7057	50	4	0	3	43	43	0	0	0
7060	50	0	0	0	50	50	0	0	0
7062	50	50	0	0	0	0	0	0	0
7066	50	1	1	2	46	45	0	0	1
7067	50	0	0	1	49	47	0	0	2
7068	50	4	45	0	1	0	1	0	0
707	50	0	0	3	47	47	0	0	0
7070	50	1	1	0	48	48	0	0	0
7071	50	1	0	0	49	49	0	0	0
7073	50	3	0	2	45	44	0	0	1
7077	50	3	0	3	44	42	0	0	2
7078	50	14	0	12	24	23	0	0	1
7092	50	1	0	1	48	48	0	0	0
71	50	8	0	3	39	39	0	0	0
7103	50	0	0	3	47	47	0	0	0
7111	50	0	0	2	48	48	0	0	0
7115	50	12	0	2	36	36	0	0	0
7117	50	3	0	1	46	43	0	0	3
7119	50	1	0	4	45	45	0	0	0
7121	50	2	0	1	47	46	0	0	1
7122	50	5	0	2	43	42	0	0	1
7127	50	2	0	2	46	46	0	0	0
7135	50	13	37	0	0	0	0	0	0
7138	50	6	0	2	42	41	0	0	1
7139	50	0	0	1	49	49	0	0	0
7140	50	10	0	40	0	0	0	0	0
7143	50	1	0	3	46	46	0	0	0
7145	50	50	0	0	0	0	0	0	0
7147	50	7	43	0	0	0	0	0	0
7153	50	1	0	1	48	47	0	0	1
7156	50	2	0	1	47	47	0	0	0
7158	50	2	0	1	47	47	0	0	0
7162	50	5	0	3	42	42	0	0	0
7165	50	50	0	0	0	0	0	0	0
7167	50	0	0	50	0	0	0	0	0
717	50	6	0	2	42	42	0	0	0
7171	50	6	0	4	40	40	0	0	0
7174	50	1	0	1	48	46	0	0	2
7176	50	0	0	1	49	49	0	0	0
7178	50	5	0	45	0	0	0	0	0
7182	50	0	0	1	49	49	0	0	0
7184	50	2	0	2	46	46	0	0	0
7185	50	2	0	2	46	46	0	0	0
7189	50	49	0	1	0	0	0	0	0
7195	50	0	0	1	49	49	0	0	0
7196	50	5	0	1	44	43	0	0	1
7197	50	4	0	2	44	44	0	0	0
72	50	0	0	1	49	49	0	0	0
7204	50	50	0	0	0	0	0	0	0
7208	50	1	0	2	47	46	0	0	1
7209	50	5	0	1	44	44	0	0	0
7210	50	8	0	2	40	40	0	0	0
7216	50	2	48	0	0	0	0	0	0
7218	50	50	0	0	0	0	0	0	0
722	50	1	0	49	0	0	0	0	0
7223	50	0	0	1	49	49	0	0	0
7230	50	2	0	0	48	43	0	0	5
7232	50	6	0	2	42	41	0	0	1
7236	50	10	0	8	32	30	0	0	2
7239	50	10	0	5	35	35	0	0	0
7241	50	6	0	9	35	35	0	0	0
7243	50	6	0	2	42	42	0	0	0
7249	50	1	0	0	49	49	0	0	0
725	50	0	0	0	50	50	0	0	0
7253	50	50	0	0	0	0	0	0	0
7254	50	3	0	47	0	0	0	0	0
7259	50	1	34	0	15	2	0	13	0
7260	50	50	0	0	0	0	0	0	0
7264	50	0	0	50	0	0	0	0	0
7266	50	49	0	1	0	0	0	0	0
7273	50	50	0	0	0	0	0	0	0
7281	50	3	0	2	45	45	0	0	0
7287	50	1	0	3	46	43	0	0	3
729	50	4	0	1	45	45	0	0	0
7292	50	2	0	1	47	46	0	0	1
7298	50	50	0	0	0	0	0	0	0
7299	50	1	3	0	46	46	0	0	0
730	50	0	0	3	47	46	0	0	1
7300	50	6	0	2	42	42	0	0	0
7306	50	1	0	2	47	44	0	0	3
7308	50	1	0	2	47	46	0	0	1
731	50	50	0	0	0	0	0	0	0
7310	50	1	1	3	45	44	0	0	1
7312	50	7	0	4	39	32	0	6	1
7313	50	1	0	4	45	45	0	0	0
7318	50	7	0	5	38	38	0	0	0
7319	50	50	0	0	0	0	0	0	0
732	50	2	48	0	0	0	0	0	0
7325	50	1	0	2	47	46	0	0	1
7329	50	3	0	4	43	43	0	0	0
7338	50	4	0	3	43	41	0	0	2
7344	50	6	44	0	0	0	0	0	0
7348	50	5	0	41	4	4	0	0	0
735	50	6	44	0	0	0	0	0	0
7350	50	3	0	2	45	45	0	0	0
7356	50	1	1	1	47	47	0	0	0
7360	50	3	0	2	45	45	0	0	0
7362	50	1	0	1	48	46	0	0	2
7363	50	5	0	2	43	43	0	0	0
7367	50	0	0	1	49	49	0	0	0
737	50	1	13	0	36	15	0	21	0
7371	50	1	0	1	48	45	0	0	3
7377	50	0	0	4	46	46	0	0	0
7378	50	1	0	47	2	0	2	0	0
7380	50	2	0	48	0	0	0	0	0
7384	50	0	0	1	49	49	0	0	0
7386	50	2	0	2	46	46	0	0	0
7387	50	0	0	3	47	47	0	0	0
7390	50	2	0	1	47	47	0	0	0
7396	50	1	1	0	48	47	0	0	1
7398	50	50	0	0	0	0	0	0	0
74	50	50	0	0	0	0	0	0	0
7404	50	4	0	6	40	40	0	0	0
7405	50	50	0	0	0	0	0	0	0
7407	50	1	0	2	47	44	0	0	3
7409	50	1	0	48	1	0	1	0	0
741	50	5	0	2	43	42	0	0	1
7410	50	0	0	2	48	48	0	0	0
7416	50	3	0	2	45	43	0	0	2
7418	50	1	0	2	47	47	0	0	0
7422	50	9	41	0	0	0	0	0	0
743	50	1	49	0	0	0	0	0	0
7430	50	3	0	1	46	46	0	0	0
7436	50	0	0	1	49	48	0	0	1
7437	50	1	0	0	49	49	0	0	0
7445	50	1	0	1	48	47	0	0	1
7447	50	2	0	2	46	46	0	0	0
7451	50	7	1	1	41	35	0	6	0
7457	50	3	0	2	45	45	0	0	0
7458	50	4	0	3	43	43	0	0	0
7460	50	6	0	6	38	37	0	0	1
7462	50	0	0	2	48	48	0	0	0
7463	50	3	0	1	46	45	0	0	1
7466	50	1	0	0	49	48	0	0	1
747	50	4	0	2	44	44	0	0	0
7470	50	0	0	0	50	49	0	0	1
7471	50	7	4	3	36	0	24	12	0
7477	50	4	0	3	43	42	0	0	1
7478	50	2	0	0	48	48	0	0	0
7479	50	1	0	5	44	40	0	4	0
7484	50	6	0	1	43	39	0	4	0
7486	50	0	0	1	49	47	0	0	2
749	50	50	0	0	0	0	0	0	0
7490	50	4	46	0	0	0	0	0	0
7491	50	50	0	0	0	0	0	0	0
7499	50	2	1	4	43	0	43	0	0
7502	50	3	0	2	45	45	0	0	0
7503	50	4	39	1	6	0	0	6	0
7506	50	0	0	1	49	48	0	0	1
7512	50	1	0	4	45	45	0	0	0
7513	50	50	0	0	0	0	0	0	0
7515	50	2	0	2	46	43	0	0	3
7516	50	50	0	0	0	0	0	0	0
7518	50	1	0	0	49	0	48	0	1
752	50	3	0	2	45	44	0	0	1
7520	50	1	0	49	0	0	0	0	0
7521	50	50	0	0	0	0	0	0	0
7522	50	7	43	0	0	0	0	0	0
7523	50	1	0	2	47	45	0	0	2
7526	50	3	0	3	44	42	0	0	2
7528	50	50	0	0	0	0	0	0	0
7529	50	8	0	2	40	38	0	0	2
7530	50	1	0	1	48	48	0	0	0
7532	50	2	0	1	47	47	0	0	0
7536	50	8	0	3	39	39	0	0	0
7537	50	16	1	3	30	29	0	1	0
7539	50	1	1	1	47	45	0	0	2
754	50	4	1	4	41	32	2	5	2
7541	50	49	0	1	0	0	0	0	0
7543	50	50	0	0	0	0	0	0	0
7549	50	50	0	0	0	0	0	0	0
7553	50	2	30	0	18	8	0	10	0
7555	50	7	0	8	35	35	0	0	0
7557	50	0	0	1	49	49	0	0	0
7560	50	0	0	0	50	50	0	0	0
7562	50	50	0	0	0	0	0	0	0
7565	50	0	0	1	49	47	0	0	2
7569	50	10	0	9	31	31	0	0	0
7573	50	5	0	5	40	40	0	0	0
7574	50	4	0	2	44	42	0	2	0
7575	50	5	45	0	0	0	0	0	0
7578	50	1	0	2	47	45	0	0	2
7580	50	2	0	48	0	0	0	0	0
7581	50	0	0	0	50	50	0	0	0
7582	50	9	0	5	36	36	0	0	0
7588	50	0	0	1	49	49	0	0	0
7591	50	1	0	6	43	43	0	0	0
7607	50	0	6	1	43	19	0	24	0
7611	50	50	0	0	0	0	0	0	0
7614	50	4	46	0	0	0	0	0	0
7616	50	1	0	2	47	47	0	0	0
7620	50	0	1	0	49	49	0	0	0
7621	50	50	0	0	0	0	0	0	0
7625	50	3	0	2	45	45	0	0	0
7626	50	8	0	3	39	0	32	7	0
7628	50	0	0	0	50	50	0	0	0
7631	50	5	0	1	44	44	0	0	0
7636	50	5	0	45	0	0	0	0	0
7637	50	0	0	2	48	47	0	0	1
7647	50	9	0	7	34	33	0	0	1
765	50	3	0	1	46	45	0	0	1
7650	50	2	0	3	45	44	0	0	1
7655	50	2	0	1	47	47	0	0	0
7657	50	10	4	1	35	0	21	14	0
7659	50	1	48	0	1	1	0	0	0
766	50	1	0	0	49	49	0	0	0
7660	50	5	45	0	0	0	0	0	0
7661	50	6	0	7	37	36	0	0	1
7662	50	2	0	3	45	45	0	0	0
7665	50	7	0	1	42	42	0	0	0
7666	50	50	0	0	0	0	0	0	0
7668	50	5	0	0	45	3	30	12	0
7675	50	0	0	1	49	48	0	0	1
7679	50	0	0	4	46	46	0	0	0
768	50	0	0	0	50	49	0	0	1
7681	50	0	0	1	49	49	0	0	0
7684	50	50	0	0	0	0	0	0	0
7685	50	2	0	48	0	0	0	0	0
7687	50	8	42	0	0	0	0	0	0
7689	50	1	3	0	46	30	0	16	0
7694	50	50	0	0	0	0	0	0	0
7695	50	3	46	0	1	0	1	0	0
7697	50	0	0	0	50	50	0	0	0
7698	50	50	0	0	0	0	0	0	0
77	50	0	0	0	50	50	0	0	0
7701	50	5	0	0	45	45	0	0	0
7703	50	1	0	2	47	46	0	0	1
7704	50	1	0	2	47	47	0	0	0
7706	50	2	0	3	45	40	0	0	5
771	50	2	0	4	44	43	0	0	1
7711	50	0	0	3	47	47	0	0	0
7715	50	5	0	2	43	43	0	0	0
7718	50	1	0	48	1	1	0	0	0
7721	50	0	0	0	50	50	0	0	0
7723	50	3	47	0	0	0	0	0	0
7726	50	1	0	1	48	47	0	0	1
7729	50	11	34	0	5	0	0	5	0
773	50	14	0	4	32	30	0	0	2
7733	50	2	3	3	42	0	28	14	0
7735	50	0	0	1	49	49	0	0	0
7749	50	50	0	0	0	0	0	0	0
775	50	0	0	1	49	48	0	0	1
7753	50	0	0	1	49	49	0	0	0
7756	50	5	0	2	43	43	0	0	0
7757	50	50	0	0	0	0	0	0	0
7762	50	5	0	3	42	42	0	0	0
7769	50	2	9	20	19	0	19	0	0
7770	50	2	1	2	45	45	0	0	0
7773	50	12	38	0	0	0	0	0	0
7785	50	50	0	0	0	0	0	0	0
7787	50	3	0	3	44	43	0	0	1
7790	50	0	0	0	50	50	0	0	0
7791	50	0	0	1	49	49	0	0	0
7796	50	0	0	1	49	49	0	0	0
7797	50	8	16	3	23	0	16	7	0
7798	50	50	0	0	0	0	0	0	0
7800	50	2	0	4	44	44	0	0	0
7802	50	1	0	0	49	49	0	0	0
7803	50	50	0	0	0	0	0	0	0
7805	50	50	0	0	0	0	0	0	0
7806	50	4	0	0	46	46	0	0	0
7811	50	1	0	3	46	46	0	0	0
7815	50	0	0	2	48	46	0	0	2
7816	50	3	0	1	46	46	0	0	0
7818	50	0	0	1	49	46	0	0	3
782	50	4	0	4	42	42	0	0	0
7822	50	3	0	2	45	44	0	0	1
7827	50	7	0	43	0	0	0	0	0
783	50	7	1	1	41	41	0	0	0
7835	50	50	0	0	0	0	0	0	0
7836	50	0	0	2	48	47	0	0	1
7839	50	2	0	48	0	0	0	0	0
7840	50	4	0	2	44	42	0	0	2
7841	50	1	0	0	49	49	0	0	0
7843	50	8	0	10	32	16	0	0	16
7848	50	0	0	3	47	0	43	4	0
7858	50	2	0	48	0	0	0	0	0
787	50	1	0	1	48	48	0	0	0
7874	50	9	0	11	30	30	0	0	0
7879	50	1	0	5	44	44	0	0	0
788	50	7	0	1	42	42	0	0	0
7881	50	50	0	0	0	0	0	0	0
7882	50	7	0	6	37	35	0	0	2
7884	50	18	22	0	10	1	0	9	0
7890	50	2	0	48	0	0	0	0	0
790	50	50	0	0	0	0	0	0	0
7900	50	1	0	1	48	47	0	0	1
7901	50	2	0	1	47	46	0	0	1
7902	50	1	0	4	45	44	0	0	1
7904	50	18	4	3	25	0	15	10	0
7906	50	3	1	1	45	45	0	0	0
7908	50	50	0	0	0	0	0	0	0
7917	50	3	0	2	45	43	0	0	2
792	50	5	0	2	43	43	0	0	0
7925	50	1	1	4	44	43	0	0	1
7927	50	13	37	0	0	0	0	0	0
7929	50	0	0	1	49	47	0	0	2
7930	50	0	0	2	48	48	0	0	0
7933	50	1	0	0	49	49	0	0	0
7935	50	50	0	0	0	0	0	0	0
7936	50	50	0	0	0	0	0	0	0
7943	50	1	0	3	46	43	0	0	3
7945	50	3	0	0	47	46	0	0	1
7950	50	0	0	0	50	50	0	0	0
7952	50	13	0	27	10	10	0	0	0
7953	50	3	0	4	43	43	0	0	0
7958	50	50	0	0	0	0	0	0	0
7960	50	7	0	4	39	39	0	0	0
7962	50	5	0	2	43	42	0	0	1
7963	50	9	0	9	32	32	0	0	0
7965	50	4	0	3	43	41	0	0	2
7969	50	7	40	0	3	0	0	3	0
797	50	2	0	2	46	45	0	0	1
7971	50	50	0	0	0	0	0	0	0
7972	50	2	48	0	0	0	0	0	0
7973	50	8	19	0	23	3	0	20	0
7975	50	2	0	2	46	46	0	0	0
7980	50	1	0	4	45	45	0	0	0
7981	50	50	0	0	0	0	0	0	0
7983	50	2	0	1	47	47	0	0	0
7984	50	3	0	2	45	45	0	0	0
7985	50	12	0	5	33	33	0	0	0
7995	50	1	0	1	48	48	0	0	0
800	50	4	22	1	23	3	0	20	0
8000	50	18	0	2	30	30	0	0	0
8001	50	5	2	5	38	38	0	0	0
8004	50	1	9	4	36	14	0	22	0
8005	50	4	0	2	44	43	0	0	1
8007	50	9	1	0	40	39	0	0	1
8012	50	7	1	2	40	39	0	0	1
8015	50	2	0	2	46	44	0	0	2
8016	50	6	0	44	0	0	0	0	0
8017	50	4	0	1	45	44	0	0	1
8018	50	3	1	4	42	42	0	0	0
8021	50	6	0	3	41	41	0	0	0
8027	50	1	0	2	47	47	0	0	0
8029	50	15	0	16	19	18	0	0	1
803	50	0	0	1	49	47	0	0	2
8032	50	12	38	0	0	0	0	0	0
8034	50	0	0	1	49	49	0	0	0
8036	50	6	44	0	0	0	0	0	0
8037	50	19	11	2	18	9	0	9	0
8039	50	10	0	6	34	34	0	0	0
804	50	0	41	0	9	1	0	8	0
8046	50	2	0	0	48	47	0	0	1
8047	50	4	0	6	40	39	0	0	1
8053	50	2	1	3	44	43	0	0	1
8054	50	5	0	3	42	40	0	0	2
8056	50	6	0	2	42	35	0	6	1
8059	50	2	1	2	45	43	0	0	2
8062	50	2	0	5	43	42	0	0	1
8063	50	3	0	1	46	46	0	0	0
8064	50	50	0	0	0	0	0	0	0
8068	50	50	0	0	0	0	0	0	0
8069	50	22	0	5	23	23	0	0	0
8074	50	0	0	4	46	46	0	0	0
8076	50	50	0	0	0	0	0	0	0
8080	50	11	0	39	0	0	0	0	0
8083	50	2	0	2	46	45	0	0	1
8086	50	7	0	43	0	0	0	0	0
8093	50	3	0	4	43	43	0	0	0
8095	50	6	0	2	42	0	41	0	1
8099	50	0	0	3	47	47	0	0	0
8100	50	9	0	8	33	27	0	6	0
8101	50	0	0	0	50	48	0	0	2
8111	50	50	0	0	0	0	0	0	0
8119	50	1	0	7	42	42	0	0	0
812	50	0	0	2	48	47	0	0	1
8120	50	4	0	3	43	43	0	0	0
8122	50	0	0	2	48	48	0	0	0
8143	50	50	0	0	0	0	0	0	0
8145	50	50	0	0	0	0	0	0	0
8148	50	6	0	2	42	41	0	0	1
8150	50	3	0	3	44	44	0	0	0
8151	50	1	1	0	48	48	0	0	0
8154	50	50	0	0	0	0	0	0	0
8156	50	10	0	6	34	34	0	0	0
8158	50	1	0	1	48	47	0	0	1
816	50	0	0	4	46	45	0	0	1
8160	50	1	0	1	48	48	0	0	0
8163	50	5	0	5	40	40	0	0	0
8166	50	50	0	0	0	0	0	0	0
8172	50	5	0	1	44	44	0	0	0
8173	50	1	16	0	33	1	0	32	0
8176	50	2	0	48	0	0	0	0	0
8178	50	7	0	5	38	30	0	0	8
8181	50	1	0	0	49	44	0	0	5
8193	50	15	0	7	28	27	0	0	1
8199	50	1	1	0	48	48	0	0	0
8200	50	6	44	0	0	0	0	0	0
8202	50	4	0	1	45	44	0	0	1
8218	50	0	0	2	48	48	0	0	0
8219	50	1	0	48	1	1	0	0	0
822	50	5	0	4	41	40	0	0	1
8222	50	5	0	6	39	39	0	0	0
8226	50	2	0	3	45	45	0	0	0
8227	50	0	0	0	50	50	0	0	0
8228	50	48	0	1	1	1	0	0	0
8235	50	4	0	4	42	42	0	0	0
8236	50	2	0	48	0	0	0	0	0
8238	50	3	46	0	1	0	1	0	0
8243	50	0	0	4	46	46	0	0	0
8246	50	1	0	1	48	46	0	0	2
8252	50	50	0	0	0	0	0	0	0
8253	50	3	0	47	0	0	0	0	0
826	50	2	0	3	45	42	0	2	1
8262	50	5	0	2	43	43	0	0	0
8264	50	1	0	1	48	45	0	0	3
8266	50	0	0	1	49	40	0	9	0
8269	50	0	0	2	48	48	0	0	0
8274	50	50	0	0	0	0	0	0	0
8275	50	15	0	3	32	32	0	0	0
8276	50	5	0	5	40	38	0	0	2
8291	50	1	0	1	48	47	0	0	1
8294	50	50	0	0	0	0	0	0	0
8295	50	50	0	0	0	0	0	0	0
8296	50	49	0	1	0	0	0	0	0
8300	50	0	0	1	49	47	0	0	2
8304	50	1	0	1	48	47	0	0	1
8307	50	2	1	3	44	44	0	0	0
8318	50	49	0	1	0	0	0	0	0
8320	50	4	0	5	41	0	41	0	0
8329	50	2	0	0	48	48	0	0	0
8340	50	0	0	1	49	49	0	0	0
8342	50	50	0	0	0	0	0	0	0
8343	50	0	0	1	49	49	0	0	0
8355	50	0	0	2	48	47	0	0	1
8356	50	0	1	0	49	48	0	0	1
8360	50	5	0	3	42	41	0	0	1
8361	50	0	0	3	47	46	0	0	1
8367	50	1	0	6	43	43	0	0	0
837	50	4	0	1	45	43	0	0	2
8370	50	4	0	2	44	44	0	0	0
8373	50	4	0	0	46	46	0	0	0
8375	50	0	0	2	48	48	0	0	0
8382	50	2	0	4	44	44	0	0	0
8387	50	3	43	0	4	0	0	4	0
8389	50	1	0	1	48	45	0	3	0
8394	50	6	8	1	35	16	0	19	0
8397	50	2	0	48	0	0	0	0	0
8398	50	1	0	0	49	0	41	8	0
8400	50	0	0	0	50	50	0	0	0
8403	50	13	0	5	32	32	0	0	0
8406	50	11	39	0	0	0	0	0	0
8407	50	7	0	0	43	43	0	0	0
8412	50	0	0	0	50	49	0	0	1
8415	50	0	0	0	50	33	2	15	0
8416	50	5	0	4	41	41	0	0	0
8417	50	6	0	3	41	40	0	0	1
8424	50	8	41	0	1	0	0	1	0
8430	50	6	0	5	39	38	0	0	1
8433	50	0	0	2	48	48	0	0	0
8434	50	0	0	5	45	45	0	0	0
8441	50	0	0	1	49	46	0	0	3
8448	50	0	0	1	49	49	0	0	0
8449	50	8	0	9	33	33	0	0	0
8451	50	0	0	2	48	48	0	0	0
8455	50	7	0	6	37	0	37	0	0
8457	50	0	0	2	48	47	0	0	1
8459	50	4	0	4	42	42	0	0	0
846	50	2	0	4	44	44	0	0	0
8460	50	8	0	5	37	36	0	0	1
8464	50	2	1	2	45	44	0	0	1
8466	50	1	0	3	46	46	0	0	0
8468	50	7	0	7	36	3	18	15	0
847	50	50	0	0	0	0	0	0	0
8473	50	0	0	1	49	48	0	0	1
8476	50	1	46	0	3	0	0	3	0
8478	50	5	40	0	5	0	0	5	0
8479	50	2	0	4	44	43	0	0	1
8480	50	7	0	1	42	36	0	0	6
8481	50	0	0	6	44	44	0	0	0
8487	50	5	0	3	42	40	0	0	2
8492	50	0	0	2	48	48	0	0	0
8499	50	6	0	3	41	40	0	0	1
85	50	1	0	6	43	41	0	0	2
850	50	2	0	2	46	46	0	0	0
8500	50	5	0	1	44	44	0	0	0
8509	50	50	0	0	0	0	0	0	0
8512	50	1	0	1	48	5	22	20	1
8514	50	1	0	1	48	48	0	0	0
8515	50	1	3	3	43	0	23	20	0
8516	50	3	1	3	43	0	34	9	0
8517	50	50	0	0	0	0	0	0	0
8519	50	5	1	5	39	31	0	7	1
8520	50	1	0	1	48	48	0	0	0
8524	50	2	0	2	46	46	0	0	0
8525	50	2	0	5	43	43	0	0	0
8528	50	1	0	2	47	46	0	0	1
853	50	50	0	0	0	0	0	0	0
8530	50	0	0	3	47	47	0	0	0
8535	50	5	0	3	42	42	0	0	0
8538	50	12	0	4	34	34	0	0	0
8539	50	50	0	0	0	0	0	0	0
8540	50	6	44	0	0	0	0	0	0
8549	50	50	0	0	0	0	0	0	0
